"participant__code","channel","body","timestamp"
"fdsb4aeu","28-FHM-150","okey super",1590488448.52376
"3upn5xqb","28-FHM-150","Dann tschau",1590488451.94906
"3upn5xqb","28-FHM-150",":)",1590488454.60195
"fdsb4aeu","28-FHM-150","bis dann",1590488455.77774
"7ljhgyf5","30-FHM-156","Hi",1590491351.7693
"7ljhgyf5","30-FHM-156","Willst du auf Risiko spielen oder eher sicher? :)",1590491366.24531
"j0vct995","30-FHM-159","sollen wir mehr überstünden angeben? ",1590491381.75467
"j0vct995","30-FHM-159","Überstunden*",1590491386.48297
"minrdgiv","30-FHM-156","Risiko",1590491390.21292
"7ljhgyf5","30-FHM-156","Willst du einen Mindestbetrag bekommen?",1590491401.34864
"pbfhc88r","30-FHM-161","Hallo :)",1590491405.32171
"h0kg09wy","30-FHM-165","Hallo?",1590491406.02401
"vkw0dkpu","30-FHM-161","hi",1590491408.49392
"cil2itx1","30-FHM-165","Hallo :)",1590491409.33215
"j0vct995","30-FHM-159","was hältst du von 20?",1590491417.70804
"7ljhgyf5","30-FHM-156","Wenn wir 60 Überstunden angeben und überprüft werden bekommen wir nichts",1590491419.38654
"frn8jt81","30-FHM-169","Hallo!",1590491421.02673
"o3m7yt4g","30-FHM-169","moinsen, ",1590491423.36778
"62c24f5i","30-FHM-172","Wollen wir lügen oder die Wahrheit melden?",1590491426.64904
"h0kg09wy","30-FHM-165","Sagen wir ganz einfach 10?",1590491426.90858
"vkw0dkpu","30-FHM-161","mehr angeben oder richtige nummer angeben?",1590491430.33973
"frn8jt81","30-FHM-169","Wie viel wollen wir angeben?",1590491434.64516
"minrdgiv","30-FHM-156","Der Mindestbeitrag ist doch sowieso festgesetzt, oder?",1590491436.07362
"minrdgiv","30-FHM-156","Also 2 €",1590491447.98845
"cil2itx1","30-FHM-165","genau das wollte ich auch gerade schreiben. Wäre ich mit einverstanden :)",1590491448.24176
"h0kg09wy","30-FHM-165","Okay sehr gut ",1590491456.45268
"2keal9tb","30-FHM-158","Hi :)",1590491456.58788
"j0vct995","30-FHM-159","halllooooo?",1590491461.13226
"xypsflvk","30-FHM-158","Hi!",1590491461.51307
"o3m7yt4g","30-FHM-169","ist halt n risiko ne aber wenn schon denn schon. ",1590491461.60656
"cil2itx1","30-FHM-165","supi :) wollen wir den Chat dann verlassen?",1590491467.10638
"7ljhgyf5","30-FHM-156","Ah stimmt",1590491471.67194
"h0kg09wy","30-FHM-165","Ja :)",1590491474.41989
"pbfhc88r","30-FHM-161","So wie ich das gesehen habe gibt es nur ein einziges Zweierteam (uns), da bin ich mir nicht sicher ob wir definitiv kontrolliert werden",1590491476.77883
"xypsflvk","30-FHM-158","10 Überstunden - bleiben wir dabei?",1590491477.27836
"7ljhgyf5","30-FHM-156","Willst du dann 60 angeben?",1590491477.36237
"frn8jt81","30-FHM-169","10 Überstunden sind ja echt nicht so viel..",1590491477.93017
"cil2itx1","30-FHM-165","okay :)",1590491479.54269
"6hilavco","30-FHM-172","Hast du eine Präferenz? Ich würde sagen, wir könnten das Risiko eingehen :D",1590491491.83863
"vkw0dkpu","30-FHM-161","wo hast du das gesehen?",1590491503.55916
"o3m7yt4g","30-FHM-169","da jetzt ein bisschen mehr anzugeben ergibt nicht viel Sinn.  Wenn dann schon auf 30 oder so gehen. ",1590491508.09717
"minrdgiv","30-FHM-156","Und die Chance einer Überprüfung ist nicht so hoch, während 10 Lab-Punkte als ehrliche Antwort einen geringen Gewinn darstellen",1590491509.30256
"ke0cw37k","30-FHM-160","Hallo, ich denke wir wollen beide das meiste Geld rausholen.",1590491513.85103
"minrdgiv","30-FHM-156","Würde ich sagen",1590491514.5375
"2keal9tb","30-FHM-158","Sollen wir es riskieren und auf 15 erhöhen?",1590491517.31393
"7ljhgyf5","30-FHM-156","Ja ein bisschen weniger als 1/3",1590491526.42353
"o3m7yt4g","30-FHM-169","im worst case haben wir dann die Grundvergütung",1590491529.68965
"yuftp90m","30-FHM-164","Hallo:)#",1590491529.78793
"vkw0dkpu","30-FHM-161","im text stand 21 zweier gruppen und 6 davon werden sicher überprüft",1590491531.24335
"vhs3e6sz","30-FHM-160","Hallo , ja ist die Frage ob wir bei der wahrheit bleiben sollen oder lügen",1590491531.47223
"j0vct995","30-FHM-159","sollen wir dann einfach die Wahrheit angeben? ",1590491534.18385
"7ljhgyf5","30-FHM-156","Ok, dann geben wir 60 an",1590491535.04845
"xypsflvk","30-FHM-158","sind nachher eh nur 50cent...",1590491536.59178
"62c24f5i","30-FHM-172","Nur wie viel Risiko? Sonst wird das im schlechtesten Falle eine Nullnummer. :D",1590491537.19674
"minrdgiv","30-FHM-156","Also 60?",1590491538.40788
"5td18uwy","30-FHM-170","Was wollen wir angeben?",1590491539.79665
"minrdgiv","30-FHM-156","Sehr gut",1590491541.36938
"frn8jt81","30-FHM-169","dann würden wir im schlimmsten fall 20 abgezogen kriegen, richtig?",1590491545.26228
"j0vct995","30-FHM-159","verstehst du das experiment nicht? ",1590491547.01834
"o3m7yt4g","30-FHM-169","genau.",1590491551.04691
"pbfhc88r","30-FHM-161","Ah, ok- bei mir stand eine Zweiergruppe.",1590491551.80108
"2keal9tb","30-FHM-158","Ja, stimmt auch wieder. :D",1590491552.07446
"xypsflvk","30-FHM-158","finde ich unnötig, aber okay, können wir machen",1590491552.40907
"byuwwhlp","30-FHM-176","Hallo",1590491553.7144
"minrdgiv","30-FHM-156","Dann beende ich jetzt den Chat",1590491554.3403
"7ljhgyf5","30-FHM-156","Ok",1590491557.32666
"d9igv842","30-FHM-164","Hi! Wir haben ja nur wenig Überstunden geleistet - 10 Überstunden pro Person. Das heißt wir würden nur einen Euro ausgezahlt bekommen. Das ist sehr wenig. Wie wär's, wenn wir darauf spekulieren, dass wir nicht überprüft werden und unsere Überstunden höher angeben?",1590491560.61221
"xypsflvk","30-FHM-158","was nun :D",1590491561.22318
"vgx73hhy","30-FHM-176","Ebenfalls hallo",1590491563.33002
"frn8jt81","30-FHM-169","ich wäre jetzt auch fast auf 60 gegangen, aber das endet dann ja vielleicht wirklich schlecht",1590491564.54434
"pbfhc88r","30-FHM-161","Wie du möchtest, sind ja nur 10 Überstunden",1590491566.56384
"veuxu7aa","30-FHM-170","Also ich würde sagen, auf jeden Fall den gleichen Wert ",1590491566.76824
"ke0cw37k","30-FHM-160","Es gibt 21 Gruppen. Die chance, dass wir auffliegen, wenn wir lügen aber beide das gleiche sagen ist 6/21",1590491570.33423
"vkw0dkpu","30-FHM-161","hmm",1590491576.59309
"8eobpr3h","30-FHM-171","60 angeben?",1590491581.10974
"byuwwhlp","30-FHM-176","Welche Überstundenanzahl werden wir angeben?",1590491583.74867
"5td18uwy","30-FHM-170","Ja, das sehe ich genau so",1590491584.11366
"o3m7yt4g","30-FHM-169","lass machen",1590491584.9507
"ke0cw37k","30-FHM-160","also unter 30%",1590491585.60584
"8eobpr3h","30-FHM-171","70 angeben?",1590491592.16491
"vgx73hhy","30-FHM-176","Ehrlich oder nicht ehrlich? ",1590491594.12494
"j0vct995","30-FHM-159","wieso antwortest du mir nicht? ",1590491594.36477
"2keal9tb","30-FHM-158","Bin unsicher, ist aber eh kein großer Betrag",1590491595.35209
"vkw0dkpu","30-FHM-161","wäre halt blöd wenns überprüft wird ...",1590491595.35767
"frn8jt81","30-FHM-169","30? oder 60?",1590491596.13505
"5td18uwy","30-FHM-170","einfach die 10 oder mit Risiko mehr?",1590491599.89486
"vhs3e6sz","30-FHM-160","ja genau die rechnung hab ich mir auch gemacht, würde sagen man geht das risiko ein",1590491600.21059
"80o18905","30-FHM-157","Hallo",1590491600.85923
"vgx73hhy","30-FHM-176","Pokern wir dass wir nicht erwischt werden?",1590491600.96395
"ke0cw37k","30-FHM-160","Darum würde ich sagen wir gehen aufs ganze und geben 60 Überstunden an",1590491602.8609
"yuftp90m","30-FHM-164","Ja den Gedanken hatte ich auch, ist das jetzt richtig so, dass wir zb 60 Überstunden eintragen können?",1590491603.33757
"lnjut9e7","30-FHM-157","Hallo",1590491608.92912
"o3m7yt4g","30-FHM-169","60 im worst case gehen wir mit 2€ raus gehen.",1590491609.52853
"veuxu7aa","30-FHM-170","Wir können von mir aus ins Risiko gehen",1590491609.87792
"d9igv842","30-FHM-164","Die Wahrscheinlichkeit, dass wir überprüft werden, beträgt ja nur ca. 30 %",1590491611.4775
"vkw0dkpu","30-FHM-161","also 10 angeben?",1590491612.81729
"vhs3e6sz","30-FHM-160","jap, wäre ich auch dafür",1590491614.04476
"zw79htcf","30-FHM-163","Hey, wollen wir bei 10 Überstunden bleiben?",1590491615.65982
"pbfhc88r","30-FHM-161","ok",1590491617.23432
"vgx73hhy","30-FHM-176","Ich mein, unsere 10 Überstunden, also der eine Euro ist schon wenig..",1590491620.27251
"frn8jt81","30-FHM-169","find ich gut ",1590491622.2907
"3uvm24h4","30-FHM-163","gern",1590491622.51682
"o3m7yt4g","30-FHM-169","die 2 bekommen wir ja in jedem fall",1590491622.62652
"yuftp90m","30-FHM-164","Ja, ich würds probieren",1590491622.95792
"8eobpr3h","30-FHM-171","100 angeben?",1590491623.62655
"j0vct995","30-FHM-159","Ich gebe jetzt einfach die Wahrheit, also 10 überstünden an ",1590491628.358
"2keal9tb","30-FHM-158","Bleiben wir einfach bei den 10, dann haben wir nichts zu verlieren.",1590491628.47064
"d9igv842","30-FHM-164","Ja, genau, wir könnten beide 60 Überstunden eintragen. ",1590491628.82893
"ke0cw37k","30-FHM-160","Perfekt, dann machen wir es so",1590491634.40307
"nkrw7vrw","30-FHM-162","hallo?",1590491634.4607
"1hsj2093","30-FHM-166","ok was sagst du? :D",1590491634.54134
"o3m7yt4g","30-FHM-169","und mit 60 sind wir ggf bei 12 ",1590491635.69122
"vhs3e6sz","30-FHM-160","ok, 60",1590491637.90787
"6hilavco","30-FHM-172","Ja das stimmt... Also ich würde nicht höher als 30 Überstunden gehen.",1590491638.53121
"xypsflvk","30-FHM-158","Alles klar, dann bleibts bei 10.",1590491640.05906
"zw79htcf","30-FHM-163","Ok, super. Dann war's das ja schon :)",1590491640.95173
"byuwwhlp","30-FHM-176","Das ist die Frage. Von 21 Paaren werden schließlich nur 6 auf jeden Fall überprüft",1590491642.28909
"ke0cw37k","30-FHM-160","Viel Erfolg! Genau 60",1590491644.11489
"ar52r0i4","30-FHM-162","hi",1590491644.94392
"frn8jt81","30-FHM-169","alles klar, dann versuchen wir mal unser glück",1590491646.48207
"d9igv842","30-FHM-164","Cool! Ich auch! Wenn wir ""auffliegen"", haben wir halt 0 Euro statt 1 Euro zusätzlich",1590491646.5165
"80o18905","30-FHM-157","ok wir haben 10 Überstunden geleistet was wollen wir angeben?",1590491646.99837
"veuxu7aa","30-FHM-170","30?",1590491648.36732
"pbfhc88r","30-FHM-161","Schönes Semester noch :)",1590491648.98465
"3uvm24h4","30-FHM-163","Jepp, viel Spaß noch",1590491649.75276
"vhs3e6sz","30-FHM-160","danke, daumen drücken",1590491652.09325
"veuxu7aa","30-FHM-170","oder noch mehr?",1590491653.01689
"1hsj2093","30-FHM-166","ich würde sagen wir geben mehr als 10 an",1590491654.11629
"62c24f5i","30-FHM-172","Dann lass uns doch 30 machen!",1590491655.32984
"vkw0dkpu","30-FHM-161","danke dir auch :)",1590491655.79696
"byuwwhlp","30-FHM-176","Also 15 Paare könnten lügen",1590491656.47087
"xypsflvk","30-FHM-158","Gut. Dann Chat beenden und weiter?",1590491657.12014
"o3m7yt4g","30-FHM-169","ist das risiko wert.   dann  mal hoffen ;)",1590491658.14483
"as56ihoi","30-FHM-167","Hallo :)",1590491659.42481
"d9igv842","30-FHM-164","Wenn wir aber nicht auffliegen, bekommt jeder 6€. Das wäre doch prima :)",1590491659.77785
"707ewyzo","30-FHM-166","Haha ich kann die Chance dass wir überprüft werden nicht einschätzen :D Sonst wüde ich auf jeden Fall höher gehen",1590491660.20793
"2keal9tb","30-FHM-158","Alles klar :)",1590491662.54871
"xi6jcb7e","30-FHM-167","Hallo",1590491664.61808
"6hilavco","30-FHM-172","Ok perfekt! Daumen drücken ;)",1590491665.28556
"yuftp90m","30-FHM-164","ja genau:D der verlust ist zu verkraften",1590491665.32381
"pbfhc88r","30-FHM-161","Danke ;)",1590491666.25459
"byuwwhlp","30-FHM-176","Und 1 Euro ist schon echt wenig",1590491666.38189
"nkrw7vrw","30-FHM-162","was sollen wir eingeben?",1590491667.55516
"xypsflvk","30-FHM-158","Super! :)",1590491671.41899
"xi6jcb7e","30-FHM-167","Ich würde 60 angeben oder",1590491671.83794
"yuftp90m","30-FHM-164","ok top!",1590491672.02046
"5td18uwy","30-FHM-170","30 klingt gut",1590491672.27368
"frn8jt81","30-FHM-169","ich drück uns die daumen :)",1590491672.33763
"vgx73hhy","30-FHM-176","Eben. Ich würde pokern. Wenn wir erwischt werden haben wir halt 0 Euro, aber was soll's :D",1590491673.24475
"xi6jcb7e","30-FHM-167","?",1590491676.89227
"o3m7yt4g","30-FHM-169","alles klar dann mal schönen Tag noch :)",1590491677.88413
"62c24f5i","30-FHM-172","Wunderbar. Ansonsten noch einen sonnigen Tag. :)",1590491680.57903
"d9igv842","30-FHM-164","Finde ich auch! :) Okay!",1590491681.26192
"lnjut9e7","30-FHM-157","versteh ich es richtig, dass wenn wir es richtig angeben würden, wir beide 10 angeben? oder 20?",1590491681.65429
"veuxu7aa","30-FHM-170","ok, dann machen wir das so",1590491683.15688
"iarivh4i","30-FHM-171","Ist mir zu riskant...",1590491683.16399
"as56ihoi","30-FHM-167","na klar :D auf Risiko ",1590491684.03057
"frn8jt81","30-FHM-169","gleichfalls!!",1590491685.02313
"ar52r0i4","30-FHM-162","ja 10 Überstunden oder ",1590491687.29254
"xi6jcb7e","30-FHM-167","Macht das nicht am meisten Sinn",1590491689.13011
"5td18uwy","30-FHM-170","Perfekt",1590491691.19404
"6hilavco","30-FHM-172","Den wünsche ich dir auch! :D ",1590491691.24674
"o3m7yt4g","30-FHM-169","ich geh jetzt raus aus dem chat",1590491695.4283
"byuwwhlp","30-FHM-176","Ja, das macht dann auch keinen Unterschied mehr :D",1590491696.58174
"80o18905","30-FHM-157","Wenn wir 20 sagen haben wir bei einer Überprüfung nur die 10 verloren aber auch einen geringen gewinn",1590491696.72771
"62c24f5i","30-FHM-172","Danke!",1590491697.19764
"as56ihoi","30-FHM-167","ja würde ich auch sagen. ",1590491698.01485
"iarivh4i","30-FHM-171","15?",1590491700.03047
"8eobpr3h","30-FHM-171","Vorschlag?",1590491700.07771
"o3m7yt4g","30-FHM-169",":)",1590491700.82768
"xi6jcb7e","30-FHM-167","Okay, alles klar :)",1590491701.09154
"d9igv842","30-FHM-164","Sollen wir dann jetzt auf ""Chat beenden"" klicken?",1590491701.54273
"nkrw7vrw","30-FHM-162","ja denk ich auch. wozu ist dann der chat überhaupt gut? :D",1590491707.61709
"as56ihoi","30-FHM-167","gut :) ",1590491707.66724
"80o18905","30-FHM-157","wir können bis 60 alles sagen",1590491710.68928
"xmmjeixm","30-FHM-173","Hallo!",1590491710.99394
"1hsj2093","30-FHM-166","solange wir das gleiche angeben ist das risko glaub ich überschaubar",1590491711.6479
"vgx73hhy","30-FHM-176","Top, also haben wir 60 Überstunden gemacht, seh ich das richtig? ",1590491713.69548
"8eobpr3h","30-FHM-171","zu wenig",1590491714.43672
"byuwwhlp","30-FHM-176","An wie viele Überstunden hast du gedacht? Die maximalen 60?",1590491716.83878
"ar52r0i4","30-FHM-162","ich verstehe es auch nicht :D",1590491720.14693
"lnjut9e7","30-FHM-157","alles klar, das heisst, richtig wäre es 10 anzugeben?",1590491721.48823
"yuftp90m","30-FHM-164","ok:)",1590491721.72796
"8eobpr3h","30-FHM-171","zu geringe Vergütung",1590491723.24856
"1hsj2093","30-FHM-166","glaub ich haha",1590491725.80187
"d9igv842","30-FHM-164","Ciao :)",1590491727.16163
"707ewyzo","30-FHM-166","Wie viel würdest du eingeben? 20 oder mehr?",1590491727.92442
"vgx73hhy","30-FHM-176","Wir sind doch fleißige Bierchen ;)",1590491729.40752
"oqraa9wo","30-FHM-168","Hallo",1590491729.54398
"lnjut9e7","30-FHM-157","wollen wir es riskieren und mehr angeben?",1590491732.33716
"39tbbn1j","30-FHM-173","Hallo, da wir relativ wenig haben, sollen wir mehr angeben?",1590491732.83362
"iarivh4i","30-FHM-171","Dir wurden auch 10 Überstunden genannt, ja?",1590491733.00264
"ptzlbex1","30-FHM-168","hey!",1590491733.12077
"8eobpr3h","30-FHM-171","Ja",1590491737.20524
"nkrw7vrw","30-FHM-162","wir könnten beide einen höheren wert angeben und drauf setzen dass wir nicht überprüft werden. was hältst du davon?",1590491740.27789
"byuwwhlp","30-FHM-176","Ja wir haben 60 gemacht :D",1590491741.24758
"39tbbn1j","30-FHM-173","wir haben jeweils 10, korrekt?#",1590491744.42161
"ptzlbex1","30-FHM-168","also, wir haben 10 überstunden, right?",1590491747.55659
"80o18905","30-FHM-157","Nur bei einer Überprüfung würden us dann 50 abgezogen..10 Währe ehrlich aber wir haben später auch weniger Geld",1590491750.60093
"xmmjeixm","30-FHM-173","Ja, ich würde einfach direkt die 60 angeben",1590491750.66305
"oqraa9wo","30-FHM-168","Ja genau! Leider nicht so viele!",1590491756.51224
"vgx73hhy","30-FHM-176","Gefällt mir. Hoffentlich geht das durch. Wär schon nice!",1590491757.96373
"80o18905","30-FHM-157","wäre",1590491758.24312
"ar52r0i4","30-FHM-162","du liebst das risiko?",1590491758.6942
"1hsj2093","30-FHM-166","bei 20 würden wir bei überprüfung 10 bekommen stimmts",1590491763.26021
"oqraa9wo","30-FHM-168","Aber lügen lohnt sich wahrscheinlich auch eher nicht oder?",1590491766.5913
"nkrw7vrw","30-FHM-162","nee eigentlich nicht :D",1590491767.63492
"80o18905","30-FHM-157","Ich schlage 20 vor",1590491768.40494
"ptzlbex1","30-FHM-168","könnten wir beide lügen und hoffe, nicht kontrolliert zu werden?",1590491768.66794
"vgx73hhy","30-FHM-176","War mir eine Freude mit dir geschrieben zu haben!",1590491770.11698
"lnjut9e7","30-FHM-157","alles klar",1590491773.1194
"8eobpr3h","30-FHM-171","Die Chance, dass wir überprüft werden ist doch recht gering",1590491773.18056
"lnjut9e7","30-FHM-157","dann 20 ",1590491774.97868
"byuwwhlp","30-FHM-176","Dann sind wir uns einig.",1590491776.43028
"xmmjeixm","30-FHM-173","Ja, wir haben beide 10. Da nur 6/21überprüft werden, haben wir keine schlechten Chancen, nicht überprüft zu werden",1590491779.40648
"vgx73hhy","30-FHM-176","Toi toi toi!",1590491784.47371
"nkrw7vrw","30-FHM-162","also wir können auch einfach zehn nehmen",1590491786.24596
"707ewyzo","30-FHM-166","ja genau",1590491786.90278
"byuwwhlp","30-FHM-176","Danke gleichfalls. Schönen Tag noch :)",1590491788.18378
"oqraa9wo","30-FHM-168","Ja, aber wenn wir eine der 6 Gruppen sind rechnet es sich für uns nicht so doll oder?",1590491789.55414
"ar52r0i4","30-FHM-162","ja dann lass 60 angeben oder",1590491790.6646
"lnjut9e7","30-FHM-157","dann beenden wir jetzt beide den chat und geben 20 an",1590491790.80258
"byuwwhlp","30-FHM-176","Beenenden wir den Chat dann?",1590491795.57087
"ptzlbex1","30-FHM-168","true!",1590491796.03908
"iwb8qdxv","30-FHM-174","10 Überstunden",1590491797.89562
"80o18905","30-FHM-157","alles klar :-)",1590491799.6452
"nkrw7vrw","30-FHM-162","ok no risk no fun",1590491806.85406
"iarivh4i","30-FHM-171","25?",1590491809.43164
"ptzlbex1","30-FHM-168","also entweder wir bleiben safe und kriegen einen euro",1590491810.55745
"ptzlbex1","30-FHM-168","oder wir lügen dreist und kassieren ",1590491815.66232
"8eobpr3h","30-FHM-171","40?",1590491817.27979
"1hsj2093","30-FHM-166","20 ist okay aber ich wäre auch bei mehr dabei",1590491818.37631
"oqraa9wo","30-FHM-168","Also 40 + (gelogen) 30 + Kontrolle = 50 - 20 = 30",1590491820.97347
"xmmjeixm","30-FHM-173","Und wenn wir doch ausgewählt werden, haben wir halt Pech gehabt und gehen mit einem Mindestbetrag raus. Was meinst du?",1590491824.08499
"707ewyzo","30-FHM-166","Also im Grunde genommen nichts, 10 die wir geleistet haben und 10 die uns als Strafe wieder abgezogen werden",1590491824.12518
"ar52r0i4","30-FHM-162","verlieren höchstens ein paar cent oder kassieren richtig ab",1590491828.60512
"39tbbn1j","30-FHM-173","werden wir beide safe überprüft, wenn wir insgesamt mehr als 60 angeben?",1590491834.55928
"707ewyzo","30-FHM-166","Dann bleiben wir bei 40 Punkten stehen",1590491840.26235
"60o0ap0o","30-FHM-174","Hallo, möchtest du 10 Punkte angeben und sicher die 5 € bekommen oder 60 Punkte angeben und ca. 75 % haben, die 10 € zu bekommen?",1590491843.93371
"39tbbn1j","30-FHM-173","Weil wenn nicht, dann machen wir beide 60",1590491850.09542
"xmmjeixm","30-FHM-173","Ja, ich vermute, mehr als 60 ist nicht möglich",1590491853.66083
"nkrw7vrw","30-FHM-162","gut, war nett mit dir zu quatschen. schöne woche noch :)",1590491855.96092
"oqraa9wo","30-FHM-168","Wir können es ja probieren, aber mehr als 20 würde ich nicht angeben, was meinst du?",1590491859.88959
"iarivh4i","30-FHM-171","35?",1590491865.3642
"ar52r0i4","30-FHM-162","jo dir auch :-)",1590491868.30364
"8eobpr3h","30-FHM-171","Ok dann 35",1590491873.16167
"1hsj2093","30-FHM-166","ne dann können wir ja auch mehr machen. 40 haben wir ja sicher",1590491875.39613
"xmmjeixm","30-FHM-173","Okay, dann versuchen wir's mit 60",1590491875.56202
"ptzlbex1","30-FHM-168","okay, dann sagen wir, dass wir 20 überstunden gemacht haben? ",1590491886.83993
"iarivh4i","30-FHM-171","Ok, danke^^ ",1590491894.10804
"oqraa9wo","30-FHM-168","Ok, cool! :) ",1590491896.39297
"707ewyzo","30-FHM-166","yolo :D",1590491904.24163
"8eobpr3h","30-FHM-171","dann beende ich mal den chat :)",1590491904.37802
"oqraa9wo","30-FHM-168","Dann drücke ich uns die Daumen, dass es nicht auffliegt! War schön zusammenzuarbeiten!",1590491911.49919
"1hsj2093","30-FHM-166","ja man hahaha",1590491911.92504
"iarivh4i","30-FHM-171","Jap :)",1590491916.7669
"1hsj2093","30-FHM-166","okay sollen wir 30 sagen?",1590491919.72417
"ptzlbex1","30-FHM-168","yes! alles gute dir :) ",1590491923.39643
"oqraa9wo","30-FHM-168","Einen schönen Resttag noch :)",1590491925.04491
"707ewyzo","30-FHM-166","Jap!",1590491926.41183
"60o0ap0o","30-FHM-174","Die Entscheidung wäre also 5 € sicher // oder 25 % 0 € oder 75 % 10 €",1590491928.0557
"1hsj2093","30-FHM-166","okay perfefkt!",1590491931.09367
"ptzlbex1","30-FHM-168","dann verlassen wir den chat, right?",1590491932.04155
"1hsj2093","30-FHM-166","chat beenden? ",1590491948.55771
"oqraa9wo","30-FHM-168","Haha, ja! Ciao",1590491951.45801
"60o0ap0o","30-FHM-174","Plus die 2 € sicherere Auszahlung",1590491951.89798
"39tbbn1j","30-FHM-173","Ja, bin dabei, alles andere ist Unsinn",1590491953.07889
"60o0ap0o","30-FHM-174","Bei der hohen Wahrscheinlichkeit würde ich gerne 60 Punkte angeben",1590491981.69426
"39tbbn1j","30-FHM-173","Dann beende ich den Chat schon mal, viel Glück beim Nicht-Erwischen lassen!",1590491995.98125
"60o0ap0o","30-FHM-174","Bleibst du bei der Entscheidung? Dann muss ich natürlich auch 10 Punkte angeben.",1590492089.2248
