,lfd_Nr,Session,Treatment,Subject_ID,Period,Subject,Group,PlayerID,Group_ID_simuliert,Message_Nr,Money - allgemein,Money - pro honesty,Money - pro lying,Steuern allgemein,argument für Steuern (pro honesty),argument gegen Steuern (pro lying),Risk - allgemein,Risk - pro honesty,Risk - pro lying,Honesty - allgemein,Honesty - pro honesty,Honesty - pro lying,Zahlenvorschlag - allgemein,Zahlenvorschlag pro honesty,Zahlenvorschlag pro lying,Previous Strategy - keep  - pro honesty,Previous Strategy - keep - pro lying,Previous Strategy - change - pro honesty,Previous Strategy - change - pro lying,Realität/Spiel,Steuergerechtigkeit,Steuerehrlichkeit,argument insecurity - allgemein,argument insecurity honest,argument insecurity lie,argument rules - allgemein,argument rules yes,argument rules no,argument others - allgemein,argument others honest,argument others lie,argument consequences - allgemein,consequences positive,consequences negative,taxes_new,Chat
2017,2018,2,3,40,8,19,8,2,15,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,möchte
2018,2019,2,3,41,8,20,8,3,15,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geld
2019,2020,2,3,41,8,20,8,3,15,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DDR
2020,2021,2,3,38,8,17,8,1,15,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in
2021,2022,2,3,40,8,19,8,2,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,die
2022,2023,2,3,41,8,20,8,3,15,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hand
2023,2024,2,3,38,8,17,8,1,15,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nehmen
2024,2025,2,3,40,8,19,8,2,15,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,damit
2025,2026,2,3,41,8,20,8,3,15,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ich
2026,2027,2,3,38,8,17,8,1,15,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mir
2027,2028,2,3,40,8,19,8,2,15,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,davon
2028,2029,2,3,41,8,20,8,3,15,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,einen
2029,2030,2,3,38,8,17,8,1,15,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,großen
2030,2031,2,3,40,8,19,8,2,15,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teuren
2031,2032,2,3,41,8,20,8,3,15,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand Urlaub
2032,2033,2,3,38,8,17,8,1,15,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gönnen
2033,2034,2,3,40,8,19,8,2,15,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kann
2034,2035,2,3,40,8,19,8,2,15,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Super Spiel
2035,2036,2,3,38,8,17,8,1,15,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Last Word!
2036,2037,2,3,41,8,20,8,3,15,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,War schon mal jemand in da
2037,2038,2,3,41,9,20,8,3,15,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,War jemand von euch schon in Thailand?
2038,2039,2,3,38,9,17,8,1,15,247,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So Mädels, nochmal volles Risiko in der letzten Runde :-)"
2039,2040,2,3,38,9,17,8,1,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pope
2040,2041,2,3,40,9,19,8,2,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ne leider nicht
2041,2042,2,3,40,9,19,8,2,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Das wird aber wohl mein nächster großer Urlaub :-)
2042,2043,2,3,40,9,19,8,2,15,251,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ne nichts Risiko
2043,2044,2,3,41,9,20,8,3,15,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Es gibt relativ günstige Flüge nach Phuket. Aber ich habe angst vor einer Tsunami
2044,2045,2,3,38,9,17,8,1,15,253,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warum? Letzte Runde haben wir doch eh quasi nichts zu verlieren und kontrolliert wurden wir auch gerade
2045,2046,2,3,38,9,17,8,1,15,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich hab eher keinen Bock zu lange zu fliegen :D
2046,2047,2,3,40,9,19,8,2,15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ach die haben doch Frühwarnsysteme. Musste nur schnell auf den Berg laufen :-D
2047,2048,2,3,41,9,20,8,3,15,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mit einer guten Airline machts Spaß. Filme gucken und so weiter. Aber irgendwie Horror. Man schläft und dann Wasser
2048,2049,2,3,38,9,17,8,1,15,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Na ja hier im Rheinland kann es auch Erdbeben geben, von daher :D"
2049,2050,2,3,40,9,19,8,2,15,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja das wär schon doof nein
2050,2051,2,3,41,9,20,8,3,15,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenns dort genug berge, gibt am Strand DDR und wenn das Beben nah vor der Küste war, hilft das Frühwarnsystem auch nicht... falls es überhaupt gut funktioniert"
2051,2052,2,3,40,9,19,8,2,15,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Und glaub mir, du würdest vorher wach werden DDR"
2052,2053,2,3,38,9,17,8,1,15,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Außerdem lieber ertrinken als zu verbrennen meiner Meinung nach
2053,2054,2,3,41,9,20,8,3,15,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Das schon aber voll gruselig. 
2054,2055,2,3,38,9,17,8,1,15,263,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RISIKO!!!!!!!!!
2055,2056,2,3,38,9,17,8,1,15,264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2056,2057,2,3,41,9,20,8,3,15,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okay
2057,2058,2,3,41,9,20,8,3,15,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Besser Kontrolle als Tsunami DDR
2058,2059,2,3,40,9,19,8,2,15,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neue
2059,2060,2,3,40,9,19,8,2,15,268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800!
2060,2061,2,3,38,9,17,8,1,15,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2061,2062,2,3,40,9,19,8,2,15,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2062,2063,2,3,40,9,19,8,2,15,271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2063,2064,2,3,38,9,17,8,1,15,272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2064,2065,2,3,40,9,19,8,2,15,273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2065,2066,2,3,38,9,17,8,1,15,274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2066,2067,2,3,38,9,17,8,1,15,275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2067,2068,2,3,40,9,19,8,2,15,276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2068,2069,2,3,38,9,17,8,1,15,277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2069,2070,2,3,40,9,19,8,2,15,278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2070,2071,2,3,38,9,17,8,1,15,279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2071,2072,2,3,38,9,17,8,1,15,280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2072,2073,2,3,38,9,17,8,1,15,281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2073,2074,2,3,40,9,19,8,2,15,282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2074,2075,2,3,38,9,17,8,1,15,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2075,2076,2,3,38,9,17,8,1,15,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2076,2077,2,3,38,9,17,8,1,15,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2077,2078,2,3,40,9,19,8,2,15,286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2078,2079,2,3,38,9,17,8,1,15,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2079,2080,2,3,38,9,17,8,1,15,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2080,2081,2,3,38,9,17,8,1,15,289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2081,2082,2,3,38,9,17,8,1,15,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2082,2083,2,3,40,9,19,8,2,15,291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2083,2084,2,3,38,9,17,8,1,15,292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2084,2085,2,3,38,9,17,8,1,15,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2085,2086,2,3,38,9,17,8,1,15,294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086,2087,2,3,40,9,19,8,2,15,295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2087,2088,2,3,38,9,17,8,1,15,296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2088,2089,2,3,38,9,17,8,1,15,297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2089,2090,2,3,40,9,19,8,2,15,298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2090,2091,2,3,38,9,17,8,1,15,299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2091,2092,2,3,40,9,19,8,2,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2092,2093,2,3,40,9,19,8,2,15,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2093,2094,2,3,38,9,17,8,1,15,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2094,2095,2,3,40,9,19,8,2,15,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2095,2096,2,3,38,9,17,8,1,15,304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2096,2097,2,3,38,9,17,8,1,15,305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2097,2098,2,3,38,9,17,8,1,15,306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2098,2099,2,3,38,9,17,8,1,15,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2099,2100,2,3,40,9,19,8,2,15,308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2100,2101,2,3,38,9,17,8,1,15,309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2101,2102,2,3,40,9,19,8,2,15,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2102,2103,2,3,41,9,20,8,3,15,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oh jetzt wirds spannend DDR kann mich nicht entscheiden
2103,2104,2,3,38,9,17,8,1,15,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^^
2104,2105,2,3,40,9,19,8,2,15,313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0
2105,2106,4,3,70,1,1,1,1,40,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ich bin dafür, dass wir unser einkommen klein halten.weniger steuern müssen wir zahlen...30 Prozent Wahrscheinlichkeit, dass wir kontrolliert werden"
2106,2107,4,3,73,1,4,1,2,40,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Also, es gibt 2 Möglichkeiten: entweder 0 oder 1000 angeben. Was meint ihr? 5 Euro haben können und 5 Euro weniger riskieren?"
2107,2108,4,3,73,1,4,1,2,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja, dann direkt 0 oder ;)"
2108,2109,4,3,74,1,5,1,3,40,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich wär für 0 Euro einsetzen ein bisschen auf Risiko gehen
2109,2110,4,3,70,1,1,1,1,40,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bin dabei...scheiss drauf, wenn wir kontrolliert werden"
2110,2111,4,3,73,1,4,1,2,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dann sind wir uns ja einig :D 
2111,2112,4,3,70,1,1,1,1,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sehr gut :)
2112,2113,4,3,70,1,1,1,1,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dann bin ich raus aus dem Chat :)
2113,2114,4,3,73,1,4,1,2,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ciao
2114,2115,4,3,70,2,1,1,1,40,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bin wieder für Risiko :)
2115,2116,4,3,73,2,4,1,2,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja wenn schon, dann richtig :)"
2116,2117,4,3,74,2,5,1,3,40,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich geh mal davon aus wir bleiben bei 0
2117,2118,4,3,73,2,4,1,2,40,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ok, dann raus hier und betupfen"
2118,2119,4,3,70,2,1,1,1,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frage: bleibt unsere Gruppe für alle 9 Entscheidungen gleich?
2119,2120,4,3,74,2,5,1,3,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ne nur für die ersten 3
2120,2121,4,3,70,2,1,1,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oder nur für 3 Entscheidungen
2121,2122,4,3,70,2,1,1,1,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ahhh 
2122,2123,4,3,70,2,1,1,1,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ok merci
2123,2124,4,3,70,2,1,1,1,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schade :)
2124,2125,4,3,73,2,4,1,2,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja echt schade :D
2125,2126,4,3,70,2,1,1,1,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dann mal bis gleich :)
2126,2127,4,3,73,3,4,1,2,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Läuft doch :)
2127,2128,4,3,70,3,1,1,1,40,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Same ölt Story :) auf 0
2128,2129,4,3,73,3,4,1,2,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja sehr gerne :)
2129,2130,4,3,74,3,5,1,3,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,des
2130,2131,4,3,70,3,1,1,1,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perfekt...frage mich was die anderen so viel chatten 
2131,2132,4,3,70,3,1,1,1,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:)
2132,2133,4,3,74,3,5,1,3,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja hab ich mir auch gedacht :DD
2133,2134,4,3,70,3,1,1,1,40,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ok dann auf 0.danke und viel Erfolg noch in den nächsten runden :)
2134,2135,4,3,73,3,4,1,2,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Da sind bestimmt ein paar Heilige dabei, die auch ihren Lohn aus dem Experiment immer bei der Steuer angeben"
2135,2136,4,3,70,3,1,1,1,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:D
2136,2137,4,3,73,3,4,1,2,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Euch auch, danke :)"
2137,2138,4,3,74,4,5,1,3,40,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risiko?
2138,2139,4,3,73,4,4,1,2,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hallihallo :)
2139,2140,4,3,70,4,1,1,1,40,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Laut plan, müsstet ihr wieder meine Risikogruppe sein "
2140,2141,4,3,73,4,4,1,2,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja :)
2141,2142,4,3,73,4,4,1,2,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zu beidem
2142,2143,4,3,70,4,1,1,1,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wieso zum Teufel haben wir wieder diese blätter bekommen?
2143,2144,4,3,70,4,1,1,1,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
